模块名,接口描述,Scheme,接口地址,接口参数,请求方式,请求头,响应结果（非必填）,校验字段,校验方式,预期结果
资产管理,移动端-资产交接-获取交接资产,http,/ilogasset/rest/v1/archival/app/page,"{""areaId"":"""",""typeId"":"""",""filterKey"":"""",""classification"":""HANDOVER"",""scrapable"":false,""pageSize"":10,""pageNumber"":0,""dispositionType"":"""",""usageStatus"":""""}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产交接-交接人列表,http,/sysmgt/rest/v1/user/page,"{""filterName"":"""",""departmentId"":"""",""pageSize"":20,""pageNumber"":0}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产交接-交接列表,http,/ilogasset/rest/v1/handover/app/page,"{""pageNumber"":0,""pageSize"":10,""filterKey"":"""",""personId"":"""",""departmentId"":"""",""beforeDepartmentId"":"""",""afterDepartmentId"":"""",""status"":""COMPLETED"",""timeSelect"":"""",""startDate"":"""",""endDate"":""""}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产交接-交接列表筛选,http,/ilogasset/rest/v1/handover/app/page,"{""pageNumber"":0,""pageSize"":10,""filterKey"":""${orderNumber}"",""personId"":"""",""departmentId"":"""",""beforeDepartmentId"":"""",""afterDepartmentId"":"""",""status"":""COMPLETED"",""timeSelect"":"""",""startDate"":"""",""endDate"":""""}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产交接-交接单详情,http,/ilogasset/rest/v1/handover/app/${id},,GET,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产处置-新增处置,http,/ilogasset/rest/v1/disposition/app,"{
    ""person"": ""${username}"",
    ""personId"": ""${userid}"",
    ""department"": ""${department}"",
    ""departmentId"": ""${departmentid}"",
    ""dispositionType"": ""${distype}"",
    ""assetItems"": [
        {
            ""nickName"":""${assetnickName}"",
            ""code"": ""${assetcode}"",
            ""id"": ""${assetid}"",
            ""price"":""${price}"",
            ""assetId"":""${assetid}"",
             ""netValue"":""${netValue}""
        }
    ]
}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产处置-获取处置资产,http,/ilogasset/rest/v1/archival/app/page,"{""areaId"":"""",""typeId"":"""",""filterKey"":"""",""classification"":""DISPOSITION"",""scrapable"":false,""pageSize"":10,""pageNumber"":0,""dispositionType"":""${distype}"",""usageStatus"":""""}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产处置-处置人列表,http,/sysmgt/rest/v1/user/page,"{""filterName"":"""",""departmentId"":"""",""pageSize"":20,""pageNumber"":0}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产处置-处置列表,http,/ilogasset/rest/v1/disposition/app/page,"{""pageNumber"":0,""pageSize"":10,""filterKey"":"""",""personId"":"""",""dispositionType"":"""",""status"":""COMPLETED"",""timeSelect"":"""",""startDate"":"""",""endDate"":""""}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产处置-处置列表筛选,http,/ilogasset/rest/v1/disposition/app/page,"{""pageNumber"":0,""pageSize"":10,""filterKey"":""${orderNumber}"",""personId"":"""",""dispositionType"":"""",""status"":""COMPLETED"",""timeSelect"":"""",""startDate"":"""",""endDate"":""""}",POST,{'content-type': 'application/json'},,msg,等于,success
资产管理,移动端-资产处置-处置单详情,http,/ilogasset/rest/v1/disposition/app/${id},,GET,{'content-type': 'application/json'},,msg,等于,success
